1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 9A00000037BC9321
Is Mission Active?  true
Mission Start:  Sun Aug 30 15:01:00 PDT 2020
Sample Rate:  Every 240 minute(s)
Number of Mission Samples:  979
Total Samples:  15456
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
9/24/20 3:01:00 AM,C,14.5
9/24/20 7:01:00 AM,C,12.5
9/24/20 11:01:00 AM,C,20.5
9/24/20 3:01:00 PM,C,22.5
9/24/20 7:01:00 PM,C,17
9/24/20 11:01:00 PM,C,13.5
9/25/20 3:01:00 AM,C,12.5
9/25/20 7:01:00 AM,C,13.5
9/25/20 11:01:00 AM,C,14.5
9/25/20 3:01:00 PM,C,14
9/25/20 7:01:00 PM,C,14
9/25/20 11:01:00 PM,C,14
9/26/20 3:01:00 AM,C,13.5
9/26/20 7:01:00 AM,C,11
9/26/20 11:01:00 AM,C,18
9/26/20 3:01:00 PM,C,21
9/26/20 7:01:00 PM,C,17
9/26/20 11:01:00 PM,C,13
9/27/20 3:01:00 AM,C,9.5
9/27/20 7:01:00 AM,C,9.5
9/27/20 11:01:00 AM,C,16
9/27/20 3:01:00 PM,C,24.5
9/27/20 7:01:00 PM,C,19
9/27/20 11:01:00 PM,C,13
9/28/20 3:01:00 AM,C,9
9/28/20 7:01:00 AM,C,7
9/28/20 11:01:00 AM,C,20
9/28/20 3:01:00 PM,C,27
9/28/20 7:01:00 PM,C,21.5
9/28/20 11:01:00 PM,C,16
9/29/20 3:01:00 AM,C,13.5
9/29/20 7:01:00 AM,C,11.5
9/29/20 11:01:00 AM,C,23.5
9/29/20 3:01:00 PM,C,31
9/29/20 7:01:00 PM,C,22.5
9/29/20 11:01:00 PM,C,15
9/30/20 3:01:00 AM,C,14
9/30/20 7:01:00 AM,C,11
9/30/20 11:01:00 AM,C,25
9/30/20 3:01:00 PM,C,28
9/30/20 7:01:00 PM,C,19
9/30/20 11:01:00 PM,C,15
10/1/20 3:01:00 AM,C,12
10/1/20 7:01:00 AM,C,11
10/1/20 11:01:00 AM,C,23
10/1/20 3:01:00 PM,C,29.5
10/1/20 7:01:00 PM,C,20
10/1/20 11:01:00 PM,C,14.5
10/2/20 3:01:00 AM,C,12
10/2/20 7:01:00 AM,C,10.5
10/2/20 11:01:00 AM,C,26
10/2/20 3:01:00 PM,C,31.5
10/2/20 7:01:00 PM,C,22.5
10/2/20 11:01:00 PM,C,15.5
10/3/20 3:01:00 AM,C,11.5
10/3/20 7:01:00 AM,C,8.5
10/3/20 11:01:00 AM,C,21
10/3/20 3:01:00 PM,C,25
10/3/20 7:01:00 PM,C,19
10/3/20 11:01:00 PM,C,14.5
10/4/20 3:01:00 AM,C,11
10/4/20 7:01:00 AM,C,9
10/4/20 11:01:00 AM,C,20
10/4/20 3:01:00 PM,C,20
10/4/20 7:01:00 PM,C,14
10/4/20 11:01:00 PM,C,12.5
10/5/20 3:01:00 AM,C,13
10/5/20 7:01:00 AM,C,10.5
10/5/20 11:01:00 AM,C,18
10/5/20 3:01:00 PM,C,22
10/5/20 7:01:00 PM,C,16
10/5/20 11:01:00 PM,C,12.5
10/6/20 3:01:00 AM,C,9
10/6/20 7:01:00 AM,C,7.5
10/6/20 11:01:00 AM,C,17.5
10/6/20 3:01:00 PM,C,25
10/6/20 7:01:00 PM,C,17
10/6/20 11:01:00 PM,C,12.5
10/7/20 3:01:00 AM,C,11.5
10/7/20 7:01:00 AM,C,10
10/7/20 11:01:00 AM,C,20
10/7/20 3:01:00 PM,C,26
10/7/20 7:01:00 PM,C,18
10/7/20 11:01:00 PM,C,11.5
10/8/20 3:01:00 AM,C,12.5
10/8/20 7:01:00 AM,C,12
10/8/20 11:01:00 AM,C,19
10/8/20 3:01:00 PM,C,24
10/8/20 7:01:00 PM,C,17
10/8/20 11:01:00 PM,C,12
10/9/20 3:01:00 AM,C,10.5
10/9/20 7:01:00 AM,C,9
10/9/20 11:01:00 AM,C,19
10/9/20 3:01:00 PM,C,25
10/9/20 7:01:00 PM,C,14
10/9/20 11:01:00 PM,C,12
10/10/20 3:01:00 AM,C,13
10/10/20 7:01:00 AM,C,13
10/10/20 11:01:00 AM,C,12
10/10/20 3:01:00 PM,C,15
10/10/20 7:01:00 PM,C,12
10/10/20 11:01:00 PM,C,9.5
10/11/20 3:01:00 AM,C,11
10/11/20 7:01:00 AM,C,10.5
10/11/20 11:01:00 AM,C,13.5
10/11/20 3:01:00 PM,C,16.5
10/11/20 7:01:00 PM,C,14
10/11/20 11:01:00 PM,C,14
10/12/20 3:01:00 AM,C,13
10/12/20 7:01:00 AM,C,11.5
10/12/20 11:01:00 AM,C,15.5
10/12/20 3:01:00 PM,C,19.5
10/12/20 7:01:00 PM,C,13.5
10/12/20 11:01:00 PM,C,12.5
10/13/20 3:01:00 AM,C,12.5
10/13/20 7:01:00 AM,C,13
10/13/20 11:01:00 AM,C,15
10/13/20 3:01:00 PM,C,15
10/13/20 7:01:00 PM,C,13.5
10/13/20 11:01:00 PM,C,12
10/14/20 3:01:00 AM,C,8
10/14/20 7:01:00 AM,C,7.5
10/14/20 11:01:00 AM,C,16.5
10/14/20 3:01:00 PM,C,18.5
10/14/20 7:01:00 PM,C,12
10/14/20 11:01:00 PM,C,8
10/15/20 3:01:00 AM,C,5.5
10/15/20 7:01:00 AM,C,4
10/15/20 11:01:00 AM,C,9.5
10/15/20 3:01:00 PM,C,18
10/15/20 7:01:00 PM,C,12.5
10/15/20 11:01:00 PM,C,8
10/16/20 3:01:00 AM,C,6.5
10/16/20 7:01:00 AM,C,5.5
10/16/20 11:01:00 AM,C,14
10/16/20 3:01:00 PM,C,22.5
10/16/20 7:01:00 PM,C,14.5
10/16/20 11:01:00 PM,C,11
10/17/20 3:01:00 AM,C,11
10/17/20 7:01:00 AM,C,11.5
10/17/20 11:01:00 AM,C,16
10/17/20 3:01:00 PM,C,21
10/17/20 7:01:00 PM,C,13.5
10/17/20 11:01:00 PM,C,10
10/18/20 3:01:00 AM,C,11
10/18/20 7:01:00 AM,C,11.5
10/18/20 11:01:00 AM,C,16
10/18/20 3:01:00 PM,C,21
10/18/20 7:01:00 PM,C,16.5
10/18/20 11:01:00 PM,C,14
10/19/20 3:01:00 AM,C,13
10/19/20 7:01:00 AM,C,11.5
10/19/20 11:01:00 AM,C,13.5
10/19/20 3:01:00 PM,C,15.5
10/19/20 7:01:00 PM,C,13
10/19/20 11:01:00 PM,C,9.5
10/20/20 3:01:00 AM,C,8
10/20/20 7:01:00 AM,C,7.5
10/20/20 11:01:00 AM,C,11
10/20/20 3:01:00 PM,C,19
10/20/20 7:01:00 PM,C,12.5
10/20/20 11:01:00 PM,C,12.5
10/21/20 3:01:00 AM,C,11
10/21/20 7:01:00 AM,C,10
10/21/20 11:01:00 AM,C,12.5
10/21/20 3:01:00 PM,C,15
10/21/20 7:01:00 PM,C,9.5
10/21/20 11:01:00 PM,C,6.5
10/22/20 3:01:00 AM,C,1.5
10/22/20 7:01:00 AM,C,0
10/22/20 11:01:00 AM,C,8.5
10/22/20 3:01:00 PM,C,15
10/22/20 7:01:00 PM,C,8.5
10/22/20 11:01:00 PM,C,5.5
10/23/20 3:01:00 AM,C,2.5
10/23/20 7:01:00 AM,C,0.5
10/23/20 11:01:00 AM,C,9.5
10/23/20 3:01:00 PM,C,15.5
10/23/20 7:01:00 PM,C,10.5
10/23/20 11:01:00 PM,C,11.5
10/24/20 3:01:00 AM,C,11.5
10/24/20 7:01:00 AM,C,9.5
10/24/20 11:01:00 AM,C,10.5
10/24/20 3:01:00 PM,C,15.5
10/24/20 7:01:00 PM,C,9
10/24/20 11:01:00 PM,C,5.5
10/25/20 3:01:00 AM,C,3.5
10/25/20 7:01:00 AM,C,1
10/25/20 11:01:00 AM,C,6.5
10/25/20 3:01:00 PM,C,12.5
10/25/20 7:01:00 PM,C,3.5
10/25/20 11:01:00 PM,C,-1.5
10/26/20 3:01:00 AM,C,-3.5
10/26/20 7:01:00 AM,C,-4
10/26/20 11:01:00 AM,C,4.5
10/26/20 3:01:00 PM,C,12
10/26/20 7:01:00 PM,C,5.5
10/26/20 11:01:00 PM,C,2.5
10/27/20 3:01:00 AM,C,-0.5
10/27/20 7:01:00 AM,C,-0.5
10/27/20 11:01:00 AM,C,8.5
10/27/20 3:01:00 PM,C,14.5
10/27/20 7:01:00 PM,C,7
10/27/20 11:01:00 PM,C,4.5
10/28/20 3:01:00 AM,C,2
10/28/20 7:01:00 AM,C,1.5
10/28/20 11:01:00 AM,C,10.5
10/28/20 3:01:00 PM,C,19
10/28/20 7:01:00 PM,C,9.5
10/28/20 11:01:00 PM,C,5.5
10/29/20 3:01:00 AM,C,5
10/29/20 7:01:00 AM,C,3
10/29/20 11:01:00 AM,C,10
10/29/20 3:01:00 PM,C,12
10/29/20 7:01:00 PM,C,5.5
10/29/20 11:01:00 PM,C,4
10/30/20 3:01:00 AM,C,5
10/30/20 7:01:00 AM,C,3
10/30/20 11:01:00 AM,C,11.5
10/30/20 3:01:00 PM,C,12
10/30/20 7:01:00 PM,C,10
10/30/20 11:01:00 PM,C,5.5
10/31/20 3:01:00 AM,C,7
10/31/20 7:01:00 AM,C,2
10/31/20 11:01:00 AM,C,9
10/31/20 3:01:00 PM,C,13.5
10/31/20 7:01:00 PM,C,7
10/31/20 11:01:00 PM,C,3.5
11/1/20 2:01:00 AM,C,3
11/1/20 6:01:00 AM,C,2
11/1/20 10:01:00 AM,C,10.5
11/1/20 2:01:00 PM,C,19
11/1/20 6:01:00 PM,C,10.5
11/1/20 10:01:00 PM,C,7.5
11/2/20 2:01:00 AM,C,6
11/2/20 6:01:00 AM,C,5.5
11/2/20 10:01:00 AM,C,15
11/2/20 2:01:00 PM,C,25
11/2/20 6:01:00 PM,C,12.5
11/2/20 10:01:00 PM,C,8.5
11/3/20 2:01:00 AM,C,6
11/3/20 6:01:00 AM,C,7
