1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 4100000037846D21
Is Mission Active?  true
Mission Start:  Mon Nov 04 18:01:00 PST 2019
Sample Rate:  Every 120 minute(s)
Number of Mission Samples:  3190
Total Samples:  14030
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
11/21/19 6:01:00 PM,C,5
11/21/19 8:01:00 PM,C,5.5
11/21/19 10:01:00 PM,C,3
11/22/19 12:01:00 AM,C,1.5
11/22/19 2:01:00 AM,C,1.5
11/22/19 4:01:00 AM,C,1
11/22/19 6:01:00 AM,C,0
11/22/19 8:01:00 AM,C,1
11/22/19 10:01:00 AM,C,13
11/22/19 12:01:00 PM,C,17
11/22/19 2:01:00 PM,C,15.5
11/22/19 4:01:00 PM,C,10
11/22/19 6:01:00 PM,C,4.5
11/22/19 8:01:00 PM,C,3.5
11/22/19 10:01:00 PM,C,2.5
11/23/19 12:01:00 AM,C,4
11/23/19 2:01:00 AM,C,2
11/23/19 4:01:00 AM,C,0
11/23/19 6:01:00 AM,C,0
11/23/19 8:01:00 AM,C,-0.5
11/23/19 10:01:00 AM,C,11.5
11/23/19 12:01:00 PM,C,16.5
11/23/19 2:01:00 PM,C,19
11/23/19 4:01:00 PM,C,11.5
11/23/19 6:01:00 PM,C,5
11/23/19 8:01:00 PM,C,4.5
11/23/19 10:01:00 PM,C,3.5
11/24/19 12:01:00 AM,C,2.5
11/24/19 2:01:00 AM,C,4.5
11/24/19 4:01:00 AM,C,5.5
11/24/19 6:01:00 AM,C,5.5
11/24/19 8:01:00 AM,C,6
11/24/19 10:01:00 AM,C,7.5
11/24/19 12:01:00 PM,C,10
11/24/19 2:01:00 PM,C,9
11/24/19 4:01:00 PM,C,8
11/24/19 6:01:00 PM,C,5.5
11/24/19 8:01:00 PM,C,6
11/24/19 10:01:00 PM,C,5
11/25/19 12:01:00 AM,C,5
11/25/19 2:01:00 AM,C,4
11/25/19 4:01:00 AM,C,4
11/25/19 6:01:00 AM,C,3.5
11/25/19 8:01:00 AM,C,4
11/25/19 10:01:00 AM,C,6.5
11/25/19 12:01:00 PM,C,7.5
11/25/19 2:01:00 PM,C,5
11/25/19 4:01:00 PM,C,5
11/25/19 6:01:00 PM,C,4
11/25/19 8:01:00 PM,C,3
11/25/19 10:01:00 PM,C,3.5
11/26/19 12:01:00 AM,C,3
11/26/19 2:01:00 AM,C,3
11/26/19 4:01:00 AM,C,3
11/26/19 6:01:00 AM,C,3
11/26/19 8:01:00 AM,C,2.5
11/26/19 10:01:00 AM,C,3
11/26/19 12:01:00 PM,C,3
11/26/19 2:01:00 PM,C,2.5
11/26/19 4:01:00 PM,C,1
11/26/19 6:01:00 PM,C,2.5
11/26/19 8:01:00 PM,C,2.5
11/26/19 10:01:00 PM,C,2.5
11/27/19 12:01:00 AM,C,2
11/27/19 2:01:00 AM,C,1.5
11/27/19 4:01:00 AM,C,1.5
11/27/19 6:01:00 AM,C,0.5
11/27/19 8:01:00 AM,C,0
11/27/19 10:01:00 AM,C,0
11/27/19 12:01:00 PM,C,1
11/27/19 2:01:00 PM,C,2.5
11/27/19 4:01:00 PM,C,2.5
11/27/19 6:01:00 PM,C,0.5
11/27/19 8:01:00 PM,C,-1
11/27/19 10:01:00 PM,C,-2.5
11/28/19 12:01:00 AM,C,-3.5
11/28/19 2:01:00 AM,C,-4
11/28/19 4:01:00 AM,C,-4
11/28/19 6:01:00 AM,C,-5.5
11/28/19 8:01:00 AM,C,-3.5
11/28/19 10:01:00 AM,C,3.5
11/28/19 12:01:00 PM,C,7.5
11/28/19 2:01:00 PM,C,10.5
11/28/19 4:01:00 PM,C,4
11/28/19 6:01:00 PM,C,1
11/28/19 8:01:00 PM,C,1.5
11/28/19 10:01:00 PM,C,0
11/29/19 12:01:00 AM,C,-1
11/29/19 2:01:00 AM,C,-1.5
11/29/19 4:01:00 AM,C,-2.5
11/29/19 6:01:00 AM,C,-4
11/29/19 8:01:00 AM,C,-4.5
11/29/19 10:01:00 AM,C,5
11/29/19 12:01:00 PM,C,8
11/29/19 2:01:00 PM,C,10
11/29/19 4:01:00 PM,C,3.5
11/29/19 6:01:00 PM,C,0.5
11/29/19 8:01:00 PM,C,-2
11/29/19 10:01:00 PM,C,-3
11/30/19 12:01:00 AM,C,0
11/30/19 2:01:00 AM,C,0.5
11/30/19 4:01:00 AM,C,-1
11/30/19 6:01:00 AM,C,-0.5
11/30/19 8:01:00 AM,C,-1.5
11/30/19 10:01:00 AM,C,3.5
11/30/19 12:01:00 PM,C,5
11/30/19 2:01:00 PM,C,4
11/30/19 4:01:00 PM,C,1.5
11/30/19 6:01:00 PM,C,0
11/30/19 8:01:00 PM,C,3.5
11/30/19 10:01:00 PM,C,3.5
12/1/19 12:01:00 AM,C,3.5
12/1/19 2:01:00 AM,C,1.5
12/1/19 4:01:00 AM,C,1
12/1/19 6:01:00 AM,C,2
12/1/19 8:01:00 AM,C,1.5
12/1/19 10:01:00 AM,C,2
12/1/19 12:01:00 PM,C,7.5
12/1/19 2:01:00 PM,C,9
12/1/19 4:01:00 PM,C,4.5
12/1/19 6:01:00 PM,C,2.5
12/1/19 8:01:00 PM,C,2
12/1/19 10:01:00 PM,C,2
12/2/19 12:01:00 AM,C,1
12/2/19 2:01:00 AM,C,1
12/2/19 4:01:00 AM,C,1.5
12/2/19 6:01:00 AM,C,-0.5
12/2/19 8:01:00 AM,C,-2.5
12/2/19 10:01:00 AM,C,3.5
12/2/19 12:01:00 PM,C,6
12/2/19 2:01:00 PM,C,5.5
12/2/19 4:01:00 PM,C,5
12/2/19 6:01:00 PM,C,0.5
12/2/19 8:01:00 PM,C,-0.5
12/2/19 10:01:00 PM,C,-0.5
12/3/19 12:01:00 AM,C,-0.5
12/3/19 2:01:00 AM,C,0.5
12/3/19 4:01:00 AM,C,0.5
12/3/19 6:01:00 AM,C,0.5
12/3/19 8:01:00 AM,C,0.5
12/3/19 10:01:00 AM,C,10.5
12/3/19 12:01:00 PM,C,17
12/3/19 2:01:00 PM,C,15
12/3/19 4:01:00 PM,C,11
12/3/19 6:01:00 PM,C,6.5
12/3/19 8:01:00 PM,C,5
12/3/19 10:01:00 PM,C,4
12/4/19 12:01:00 AM,C,4
12/4/19 2:01:00 AM,C,4
12/4/19 4:01:00 AM,C,1.5
12/4/19 6:01:00 AM,C,0.5
12/4/19 8:01:00 AM,C,0.5
12/4/19 10:01:00 AM,C,10
12/4/19 12:01:00 PM,C,17.5
12/4/19 2:01:00 PM,C,15
12/4/19 4:01:00 PM,C,9
12/4/19 6:01:00 PM,C,3.5
12/4/19 8:01:00 PM,C,4
12/4/19 10:01:00 PM,C,3
12/5/19 12:01:00 AM,C,3
12/5/19 2:01:00 AM,C,3.5
12/5/19 4:01:00 AM,C,3.5
12/5/19 6:01:00 AM,C,4
12/5/19 8:01:00 AM,C,4
12/5/19 10:01:00 AM,C,10.5
12/5/19 12:01:00 PM,C,18
12/5/19 2:01:00 PM,C,20
12/5/19 4:01:00 PM,C,10.5
12/5/19 6:01:00 PM,C,6
12/5/19 8:01:00 PM,C,6.5
12/5/19 10:01:00 PM,C,8.5
12/6/19 12:01:00 AM,C,6
12/6/19 2:01:00 AM,C,4
12/6/19 4:01:00 AM,C,3.5
12/6/19 6:01:00 AM,C,4.5
12/6/19 8:01:00 AM,C,3
12/6/19 10:01:00 AM,C,10.5
12/6/19 12:01:00 PM,C,9
12/6/19 2:01:00 PM,C,6.5
12/6/19 4:01:00 PM,C,6.5
12/6/19 6:01:00 PM,C,5.5
12/6/19 8:01:00 PM,C,6.5
12/6/19 10:01:00 PM,C,8
12/7/19 12:01:00 AM,C,6.5
12/7/19 2:01:00 AM,C,4.5
12/7/19 4:01:00 AM,C,6
12/7/19 6:01:00 AM,C,7
12/7/19 8:01:00 AM,C,7.5
12/7/19 10:01:00 AM,C,9
12/7/19 12:01:00 PM,C,9
12/7/19 2:01:00 PM,C,11.5
12/7/19 4:01:00 PM,C,9
12/7/19 6:01:00 PM,C,8.5
12/7/19 8:01:00 PM,C,8.5
12/7/19 10:01:00 PM,C,8.5
12/8/19 12:01:00 AM,C,7.5
12/8/19 2:01:00 AM,C,7.5
12/8/19 4:01:00 AM,C,7.5
12/8/19 6:01:00 AM,C,7.5
12/8/19 8:01:00 AM,C,7.5
12/8/19 10:01:00 AM,C,8
12/8/19 12:01:00 PM,C,9
12/8/19 2:01:00 PM,C,10
12/8/19 4:01:00 PM,C,9
12/8/19 6:01:00 PM,C,7.5
12/8/19 8:01:00 PM,C,3.5
12/8/19 10:01:00 PM,C,2
12/9/19 12:01:00 AM,C,1
12/9/19 2:01:00 AM,C,2.5
12/9/19 4:01:00 AM,C,1.5
12/9/19 6:01:00 AM,C,0
12/9/19 8:01:00 AM,C,2.5
12/9/19 10:01:00 AM,C,7.5
12/9/19 12:01:00 PM,C,7
12/9/19 2:01:00 PM,C,6.5
12/9/19 4:01:00 PM,C,5.5
12/9/19 6:01:00 PM,C,5
12/9/19 8:01:00 PM,C,4.5
12/9/19 10:01:00 PM,C,1.5
12/10/19 12:01:00 AM,C,0.5
12/10/19 2:01:00 AM,C,2
12/10/19 4:01:00 AM,C,0.5
12/10/19 6:01:00 AM,C,-1
12/10/19 8:01:00 AM,C,0.5
12/10/19 10:01:00 AM,C,6
12/10/19 12:01:00 PM,C,6
12/10/19 2:01:00 PM,C,5.5
12/10/19 4:01:00 PM,C,5.5
12/10/19 6:01:00 PM,C,5.5
12/10/19 8:01:00 PM,C,6
12/10/19 10:01:00 PM,C,5.5
12/11/19 12:01:00 AM,C,5.5
12/11/19 2:01:00 AM,C,6.5
12/11/19 4:01:00 AM,C,6
12/11/19 6:01:00 AM,C,7
12/11/19 8:01:00 AM,C,6
12/11/19 10:01:00 AM,C,8.5
12/11/19 12:01:00 PM,C,7.5
12/11/19 2:01:00 PM,C,8
12/11/19 4:01:00 PM,C,7.5
12/11/19 6:01:00 PM,C,8
12/11/19 8:01:00 PM,C,8.5
12/11/19 10:01:00 PM,C,8.5
12/12/19 12:01:00 AM,C,9
12/12/19 2:01:00 AM,C,8.5
12/12/19 4:01:00 AM,C,8.5
12/12/19 6:01:00 AM,C,9
12/12/19 8:01:00 AM,C,9
12/12/19 10:01:00 AM,C,10.5
12/12/19 12:01:00 PM,C,8
12/12/19 2:01:00 PM,C,8
12/12/19 4:01:00 PM,C,8
12/12/19 6:01:00 PM,C,7.5
12/12/19 8:01:00 PM,C,7
12/12/19 10:01:00 PM,C,6
12/13/19 12:01:00 AM,C,6.5
12/13/19 2:01:00 AM,C,6.5
12/13/19 4:01:00 AM,C,6.5
12/13/19 6:01:00 AM,C,6.5
12/13/19 8:01:00 AM,C,6.5
12/13/19 10:01:00 AM,C,6
12/13/19 12:01:00 PM,C,8
12/13/19 2:01:00 PM,C,8.5
12/13/19 4:01:00 PM,C,8
12/13/19 6:01:00 PM,C,6
12/13/19 8:01:00 PM,C,6
12/13/19 10:01:00 PM,C,5.5
12/14/19 12:01:00 AM,C,5.5
12/14/19 2:01:00 AM,C,5
12/14/19 4:01:00 AM,C,4.5
12/14/19 6:01:00 AM,C,3
12/14/19 8:01:00 AM,C,2.5
12/14/19 10:01:00 AM,C,5
12/14/19 12:01:00 PM,C,6.5
12/14/19 2:01:00 PM,C,6.5
12/14/19 4:01:00 PM,C,5.5
12/14/19 6:01:00 PM,C,4
12/14/19 8:01:00 PM,C,3.5
12/14/19 10:01:00 PM,C,3
12/15/19 12:01:00 AM,C,3
12/15/19 2:01:00 AM,C,3
12/15/19 4:01:00 AM,C,3
12/15/19 6:01:00 AM,C,1
12/15/19 8:01:00 AM,C,-0.5
12/15/19 10:01:00 AM,C,2.5
12/15/19 12:01:00 PM,C,7.5
12/15/19 2:01:00 PM,C,7
12/15/19 4:01:00 PM,C,6.5
12/15/19 6:01:00 PM,C,2.5
12/15/19 8:01:00 PM,C,3.5
12/15/19 10:01:00 PM,C,3.5
12/16/19 12:01:00 AM,C,3
12/16/19 2:01:00 AM,C,3
12/16/19 4:01:00 AM,C,3
12/16/19 6:01:00 AM,C,3
12/16/19 8:01:00 AM,C,2.5
12/16/19 10:01:00 AM,C,10.5
12/16/19 12:01:00 PM,C,15.5
12/16/19 2:01:00 PM,C,14.5
12/16/19 4:01:00 PM,C,9.5
12/16/19 6:01:00 PM,C,4.5
12/16/19 8:01:00 PM,C,3.5
12/16/19 10:01:00 PM,C,2.5
12/17/19 12:01:00 AM,C,2.5
12/17/19 2:01:00 AM,C,2.5
12/17/19 4:01:00 AM,C,4
12/17/19 6:01:00 AM,C,2
12/17/19 8:01:00 AM,C,2
12/17/19 10:01:00 AM,C,6
12/17/19 12:01:00 PM,C,10.5
12/17/19 2:01:00 PM,C,8.5
12/17/19 4:01:00 PM,C,7.5
12/17/19 6:01:00 PM,C,4.5
12/17/19 8:01:00 PM,C,2.5
12/17/19 10:01:00 PM,C,1.5
12/18/19 12:01:00 AM,C,0.5
12/18/19 2:01:00 AM,C,1.5
12/18/19 4:01:00 AM,C,-1
12/18/19 6:01:00 AM,C,-2
12/18/19 8:01:00 AM,C,-2
12/18/19 10:01:00 AM,C,4.5
12/18/19 12:01:00 PM,C,7.5
12/18/19 2:01:00 PM,C,6
12/18/19 4:01:00 PM,C,5.5
12/18/19 6:01:00 PM,C,5.5
12/18/19 8:01:00 PM,C,6.5
12/18/19 10:01:00 PM,C,6
12/19/19 12:01:00 AM,C,6.5
12/19/19 2:01:00 AM,C,6.5
12/19/19 4:01:00 AM,C,6.5
12/19/19 6:01:00 AM,C,6.5
12/19/19 8:01:00 AM,C,7
12/19/19 10:01:00 AM,C,7
12/19/19 12:01:00 PM,C,9
12/19/19 2:01:00 PM,C,11
12/19/19 4:01:00 PM,C,10.5
12/19/19 6:01:00 PM,C,10.5
12/19/19 8:01:00 PM,C,11
12/19/19 10:01:00 PM,C,11.5
12/20/19 12:01:00 AM,C,11
12/20/19 2:01:00 AM,C,10
12/20/19 4:01:00 AM,C,9.5
12/20/19 6:01:00 AM,C,10
12/20/19 8:01:00 AM,C,10.5
12/20/19 10:01:00 AM,C,11.5
12/20/19 12:01:00 PM,C,14.5
12/20/19 2:01:00 PM,C,15
12/20/19 4:01:00 PM,C,14
12/20/19 6:01:00 PM,C,12.5
12/20/19 8:01:00 PM,C,10.5
12/20/19 10:01:00 PM,C,9.5
12/21/19 12:01:00 AM,C,9.5
12/21/19 2:01:00 AM,C,11
12/21/19 4:01:00 AM,C,8.5
12/21/19 6:01:00 AM,C,8.5
12/21/19 8:01:00 AM,C,8
12/21/19 10:01:00 AM,C,8.5
12/21/19 12:01:00 PM,C,9
12/21/19 2:01:00 PM,C,8
12/21/19 4:01:00 PM,C,6.5
12/21/19 6:01:00 PM,C,5.5
12/21/19 8:01:00 PM,C,5
12/21/19 10:01:00 PM,C,5
12/22/19 12:01:00 AM,C,5
12/22/19 2:01:00 AM,C,5
12/22/19 4:01:00 AM,C,4.5
12/22/19 6:01:00 AM,C,4.5
12/22/19 8:01:00 AM,C,4.5
12/22/19 10:01:00 AM,C,5
12/22/19 12:01:00 PM,C,5
12/22/19 2:01:00 PM,C,5.5
12/22/19 4:01:00 PM,C,5.5
12/22/19 6:01:00 PM,C,5
12/22/19 8:01:00 PM,C,5
12/22/19 10:01:00 PM,C,4.5
12/23/19 12:01:00 AM,C,4
12/23/19 2:01:00 AM,C,3.5
12/23/19 4:01:00 AM,C,3.5
12/23/19 6:01:00 AM,C,3
12/23/19 8:01:00 AM,C,3
12/23/19 10:01:00 AM,C,5
12/23/19 12:01:00 PM,C,7.5
12/23/19 2:01:00 PM,C,12.5
12/23/19 4:01:00 PM,C,8
12/23/19 6:01:00 PM,C,2.5
12/23/19 8:01:00 PM,C,2
12/23/19 10:01:00 PM,C,0.5
12/24/19 12:01:00 AM,C,-0.5
12/24/19 2:01:00 AM,C,-3
12/24/19 4:01:00 AM,C,-4
12/24/19 6:01:00 AM,C,-1.5
12/24/19 8:01:00 AM,C,-2.5
12/24/19 10:01:00 AM,C,0
12/24/19 12:01:00 PM,C,6
12/24/19 2:01:00 PM,C,7
12/24/19 4:01:00 PM,C,5
12/24/19 6:01:00 PM,C,3.5
12/24/19 8:01:00 PM,C,3.5
12/24/19 10:01:00 PM,C,3
12/25/19 12:01:00 AM,C,2.5
12/25/19 2:01:00 AM,C,3
12/25/19 4:01:00 AM,C,3
12/25/19 6:01:00 AM,C,3.5
12/25/19 8:01:00 AM,C,2.5
12/25/19 10:01:00 AM,C,5
12/25/19 12:01:00 PM,C,11
12/25/19 2:01:00 PM,C,15
12/25/19 4:01:00 PM,C,8
12/25/19 6:01:00 PM,C,3
12/25/19 8:01:00 PM,C,2.5
12/25/19 10:01:00 PM,C,3.5
12/26/19 12:01:00 AM,C,3.5
12/26/19 2:01:00 AM,C,3
12/26/19 4:01:00 AM,C,1
12/26/19 6:01:00 AM,C,0.5
12/26/19 8:01:00 AM,C,-1.5
12/26/19 10:01:00 AM,C,6
12/26/19 12:01:00 PM,C,8
12/26/19 2:01:00 PM,C,10
12/26/19 4:01:00 PM,C,6.5
12/26/19 6:01:00 PM,C,1.5
12/26/19 8:01:00 PM,C,2.5
12/26/19 10:01:00 PM,C,1.5
12/27/19 12:01:00 AM,C,2.5
12/27/19 2:01:00 AM,C,3
12/27/19 4:01:00 AM,C,2
12/27/19 6:01:00 AM,C,2.5
12/27/19 8:01:00 AM,C,2.5
12/27/19 10:01:00 AM,C,4
12/27/19 12:01:00 PM,C,6
12/27/19 2:01:00 PM,C,8.5
12/27/19 4:01:00 PM,C,6
12/27/19 6:01:00 PM,C,1.5
12/27/19 8:01:00 PM,C,4
12/27/19 10:01:00 PM,C,2.5
12/28/19 12:01:00 AM,C,2
12/28/19 2:01:00 AM,C,2
12/28/19 4:01:00 AM,C,2.5
12/28/19 6:01:00 AM,C,2
12/28/19 8:01:00 AM,C,0
12/28/19 10:01:00 AM,C,9
12/28/19 12:01:00 PM,C,12
12/28/19 2:01:00 PM,C,11.5
12/28/19 4:01:00 PM,C,7.5
12/28/19 6:01:00 PM,C,5.5
12/28/19 8:01:00 PM,C,5.5
12/28/19 10:01:00 PM,C,4
12/29/19 12:01:00 AM,C,3
12/29/19 2:01:00 AM,C,3.5
12/29/19 4:01:00 AM,C,4
12/29/19 6:01:00 AM,C,4.5
12/29/19 8:01:00 AM,C,5
12/29/19 10:01:00 AM,C,7
12/29/19 12:01:00 PM,C,9.5
12/29/19 2:01:00 PM,C,8.5
12/29/19 4:01:00 PM,C,7.5
12/29/19 6:01:00 PM,C,6
12/29/19 8:01:00 PM,C,6
12/29/19 10:01:00 PM,C,5.5
12/30/19 12:01:00 AM,C,5.5
12/30/19 2:01:00 AM,C,5
12/30/19 4:01:00 AM,C,4.5
12/30/19 6:01:00 AM,C,4
12/30/19 8:01:00 AM,C,4
12/30/19 10:01:00 AM,C,5
12/30/19 12:01:00 PM,C,5.5
12/30/19 2:01:00 PM,C,8
